Station,Climate Zone,State,Latitude,Longitude,Elevation,LongDate,Year,Month,Day,Season,Tmin,Tmax,AWND,WDF5,Snow,SNWD,PRCP
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-03-29,2017,03,29,Winter,51.08,69.98,4.921268,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-04-15,2017,04,15,Spring,39.02,68,5.59235,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-05-14,2017,05,14,Spring,48.02,75.02,6.71082,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-05-17,2017,05,17,Spring,44.06,78.08,9.171454,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-06-11,2017,06,11,Spring,53.06,71.06,10.513618,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-06-18,2017,06,18,Spring,80.06,111.02,11.408394,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-08-31,2017,08,31,Summer,66.02,105.98,7.605596,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-09-02,2017,09,02,Summer,69.98,114.08,5.144962,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-09-03,2017,09,03,Summer,73.94,109.94,6.487126,360,0,0,0
RED BLUFF MUNI AP,11,CA,40.1519,-122.2536,107.6,2017-09-10,2017,09,10,Summer,66.92,105.98,7.158208,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-01-07,2017,01,07,Winter,33.08,41,2.013246,360,2.9921276,0,0.98031549
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-01-14,2017,01,14,Winter,37.94,59,7.158208,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-01-17,2017,01,17,Winter,37.04,48.92,2.23694,360,0,0,0.03149608
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-01-29,2017,01,29,Winter,31.1,66.02,0.671082,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-03-09,2017,03,09,Winter,46.04,71.06,2.684328,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-04-21,2017,04,21,Spring,48.02,82.04,5.368656,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-04-30,2017,04,30,Spring,46.94,86,4.250186,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-05-07,2017,05,07,Spring,57.02,80.96,14.763804,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-05-08,2017,05,08,Spring,60.08,89.96,10.513618,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-05-21,2017,05,21,Spring,68,96.98,7.158208,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-05-28,2017,05,28,Spring,59,95,2.908022,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-06-11,2017,06,11,Spring,53.06,71.96,9.171454,360,0,0,0.01968505
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-06-15,2017,06,15,Spring,60.08,93.92,3.802798,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-06-20,2017,06,20,Spring,78.98,111.02,5.816044,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-06-23,2017,06,23,Spring,80.06,109.94,8.500372,360,0,0,0
REDDING MUNI AP,11,CA,40.5175,-122.2986,151.5,2017-09-10,2017,09,10,Summer,66.02,105.98,5.368656,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-01-03,2017,01,03,Winter,24.26,31.1,9.618842,360,0,0,0.05118113
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-01-31,2017,01,31,Winter,28.22,48.02,1.789552,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-02-11,2017,02,11,Winter,23.18,48.92,3.131716,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-03-08,2017,03,08,Winter,33.08,57.92,3.802798,360,0,0,0.01968505
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-03-16,2017,03,16,Winter,35.06,62.96,4.921268,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-03-30,2017,03,30,Winter,31.1,50,11.632088,360,0,0,0.05118113
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-05-02,2017,05,02,Spring,46.94,75.02,6.71082,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-05-24,2017,05,24,Spring,46.94,78.98,14.763804,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-06-05,2017,06,05,Spring,39.02,82.94,4.697574,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-06-11,2017,06,11,Spring,41,50,6.934514,360,0,0,0.16141741
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-06-24,2017,06,24,Spring,55.04,100.94,4.47388,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-07-10,2017,07,10,Summer,55.04,93.92,8.052984,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-07-15,2017,07,15,Summer,59,93.92,7.605596,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-07-21,2017,07,21,Summer,55.94,91.94,8.276678,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-07-30,2017,07,30,Summer,57.02,100.04,6.71082,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-02,2017,08,02,Summer,62.06,107.06,4.47388,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-09,2017,08,09,Summer,55.94,95,5.144962,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-14,2017,08,14,Summer,57.92,87.98,7.158208,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-16,2017,08,16,Summer,50,93.02,6.039738,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-17,2017,08,17,Summer,53.06,96.08,5.816044,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-18,2017,08,18,Summer,51.98,95,6.039738,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-08-22,2017,08,22,Summer,55.94,93.02,5.59235,360,0,0,0
MONTAGUE SISKIYOU CO AP,16,CA,41.7806,-122.4717,803.1,2017-09-06,2017,09,06,Summer,64.94,91.04,8.500372,360,0,0,0
ARCATA EUREKA AP,1,CA,40.9781,-124.1086,61,2017-06-04,2017,06,04,Spring,44.06,60.08,8.724066,360,0,0,0
ARCATA EUREKA AP,1,CA,40.9781,-124.1086,61,2017-08-11,2017,08,11,Summer,57.02,66.92,6.263432,360,0,0,0
CRESCENT CITY MCNAMARA AP,1,CA,41.7803,-124.2367,17.1,2017-06-12,2017,06,12,Spring,48.92,60.08,9.618842,360,0,0,0
CRESCENT CITY MCNAMARA AP,1,CA,41.7803,-124.2367,17.1,2017-08-20,2017,08,20,Summer,51.98,60.98,10.737312,360,0,0,0
CRESCENT CITY MCNAMARA AP,1,CA,41.7803,-124.2367,17.1,2017-08-31,2017,08,31,Summer,53.06,66.02,4.921268,360,0,0,0
RAMONA AP,10,CA,33.0375,-116.9158,424.6,2017-03-11,2017,03,11,Winter,39.92,80.06,2.908022,360,0,0,0
OCEANSIDE MUNI AP,7,CA,33.2194,-117.3494,8.5,2017-05-12,2017,05,12,Spring,59,68,4.026492,360,0,0,0
CHINA LAKE NAF,14,CA,35.6875,-117.6931,679.7,2017-02-12,2017,02,12,Winter,0,0,13.42164,360,0,0,0
NORTH ISLAND NAS,7,CA,32.7,-117.2,7.9,2017-01-14,2017,01,14,Winter,50,62.06,0,360,0,0,0
LOS ANGELES DWTN USC CAMPUS,9,CA,34.0511,-118.2353,70.1,2017-03-28,2017,03,28,Winter,57.02,78.98,2.684328,360,0,0,0
PALM SPRINGS RGNL AP,15,CA,33.8281,-116.5053,128.3,2017-01-27,2017,01,27,Winter,39.02,60.98,7.158208,360,0,0,0
PALM SPRINGS RGNL AP,15,CA,33.8281,-116.5053,128.3,2017-04-21,2017,04,21,Spring,64.94,95,6.039738,360,0,0,0
PALM SPRINGS RGNL AP,15,CA,33.8281,-116.5053,128.3,2017-09-11,2017,09,11,Summer,84.92,107.06,7.605596,360,0,0,0
FRESNO YOSEMITE INTL AP,13,CA,36.78,-119.7194,101.5,2017-01-26,2017,01,26,Winter,33.98,53.96,2.460634,360,0,0,0
FRESNO YOSEMITE INTL AP,13,CA,36.78,-119.7194,101.5,2017-07-19,2017,07,19,Summer,66.02,98.06,8.276678,360,0,0,0
SANTA MONICA MUNI AP,6,CA,34.0158,-118.4514,53,2017-01-14,2017,01,14,Winter,44.96,71.96,5.144962,360,0,0,0
SANTA MONICA MUNI AP,6,CA,34.0158,-118.4514,53,2017-02-23,2017,02,23,Winter,50,57.92,10.289924,360,0,0,0
SANTA MONICA MUNI AP,6,CA,34.0158,-118.4514,53,2017-02-28,2017,02,28,Winter,50,60.08,6.71082,360,0,0,0
SANTA MONICA MUNI AP,6,CA,34.0158,-118.4514,53,2017-05-13,2017,05,13,Spring,53.96,69.08,6.934514,360,0,0,0
MARYSVILLE YUBA CO AP,11,CA,39.1019,-121.5678,18.9,2017-05-03,2017,05,03,Spring,66.02,93.92,6.039738,360,0,0,0
MARYSVILLE YUBA CO AP,11,CA,39.1019,-121.5678,18.9,2017-06-13,2017,06,13,Spring,51.08,86,2.908022,360,0,0,0
SAN LUIS OBISPO AP,5,CA,35.2372,-120.6414,61,2017-03-08,2017,03,08,Winter,46.04,78.08,6.934514,360,0,0,0
PASO ROBLES MUNI AP,4,CA,35.6697,-120.6283,246.9,2017-02-11,2017,02,11,Winter,41,57.92,8.500372,360,0,0,0
PASO ROBLES MUNI AP,4,CA,35.6697,-120.6283,246.9,2017-04-09,2017,04,09,Spring,35.96,69.08,6.487126,360,0,0,0
OROVILLE MUNI AP,11,CA,39.49,-121.6183,57.9,2017-02-22,2017,02,22,Winter,41,55.94,5.368656,360,0,0,0.01181103
SACRAMENTO METRO AP,12,CA,38.6956,-121.5897,7,2017-02-25,2017,02,25,Winter,37.04,53.96,6.71082,360,0,0,0
SACRAMENTO METRO AP,12,CA,38.6956,-121.5897,7,2017-04-01,2017,04,01,Spring,44.06,75.92,7.381902,360,0,0,0
NAPA CO AP,2,CA,38.2103,-122.2847,4.3,2017-01-12,2017,01,12,Winter,39.02,53.06,5.368656,360,0,0,0.31889781
NAPA CO AP,2,CA,38.2103,-122.2847,4.3,2017-03-31,2017,03,31,Winter,44.96,75.92,12.750558,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-01-13,2017,01,13,Winter,32,60.98,4.47388,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-02-01,2017,02,01,Winter,39.02,53.06,3.802798,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-02-12,2017,02,12,Winter,42.98,68,7.605596,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-03-31,2017,03,31,Winter,53.96,73.04,19.685072,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-04-28,2017,04,28,Spring,57.02,75.92,14.54011,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-04-29,2017,04,29,Spring,55.04,84.02,10.513618,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-05-02,2017,05,02,Spring,68,93.02,9.618842,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-05-03,2017,05,03,Spring,66.02,96.08,7.605596,360,0,0,0
VACAVILLE NUT TREE AP,12,CA,38.3775,-121.9575,33.2,2017-09-10,2017,09,10,Summer,62.96,100.94,3.802798,360,0,0,0
MADERA MUNI AP,13,CA,36.9878,-120.1106,77.1,2017-01-30,2017,01,30,Winter,35.96,62.96,2.013246,360,0,0,0
MADERA MUNI AP,13,CA,36.9878,-120.1106,77.1,2017-03-07,2017,03,07,Winter,35.06,62.96,3.131716,360,0,0,0
ONTARIO INTL AP,10,CA,34.0561,-117.6003,289.3,2017-01-14,2017,01,14,Winter,44.06,66.92,4.697574,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-01-06,2017,01,06,Winter,39.02,66.92,5.59235,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-01-27,2017,01,27,Winter,41,62.96,9.842536,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-03-11,2017,03,11,Winter,55.94,95,5.816044,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-03-28,2017,03,28,Winter,57.92,84.92,10.737312,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-04-21,2017,04,21,Spring,57.92,96.08,5.144962,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-04-23,2017,04,23,Spring,53.96,100.04,11.408394,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-05-02,2017,05,02,Spring,57.02,102.92,7.381902,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-05-14,2017,05,14,Spring,64.04,91.94,12.750558,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-05-15,2017,05,15,Spring,60.98,80.96,17.000744,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-05-18,2017,05,18,Spring,60.98,91.04,5.144962,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-06-09,2017,06,09,Spring,73.04,104,11.1847,350,0,0,0
DESERT RESORTS RGNL AP,15,CA,33.6267,-116.1594,-36,2017-07-27,2017,07,27,Summer,78.98,113,7.605596,350,0,0,0
SAN DIEGO MONTGOMERY FLD,7,CA,32.8158,-117.1394,127.1,2017-02-02,2017,02,02,Winter,42.98,69.08,4.250186,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-01-16,2017,01,16,Winter,44.06,66.02,2.013246,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-03-01,2017,03,01,Winter,42.98,73.94,6.934514,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-03-07,2017,03,07,Winter,42.08,75.02,4.697574,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-03-28,2017,03,28,Winter,57.02,82.04,11.408394,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-04-01,2017,04,01,Spring,53.06,84.92,8.276678,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-04-07,2017,04,07,Spring,66.92,93.02,11.408394,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-04-09,2017,04,09,Spring,50,80.06,6.487126,350,0,0,0
IMPERIAL CO AP,15,CA,32.8342,-115.5786,-17.7,2017-04-10,2017,04,10,Spring,51.08,84.92,4.921268,350,0,0,0
HAWTHORNE MUNI AP,8,CA,33.9228,-118.3342,19.2,2017-03-30,2017,03,30,Winter,57.02,69.98,7.158208,350,0,0,0
RIVERSIDE MUNI AP,10,CA,33.9519,-117.4386,245.4,2017-01-16,2017,01,16,Winter,41,62.06,5.144962,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-02-11,2017,02,11,Winter,42.98,55.94,11.632088,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-03-06,2017,03,06,Winter,29.12,59,5.816044,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-03-28,2017,03,28,Winter,42.08,69.08,10.289924,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-03-29,2017,03,29,Winter,39.92,77,4.921268,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-04-19,2017,04,19,Spring,44.96,75.92,9.171454,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-04-25,2017,04,25,Spring,46.94,75.02,13.42164,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-04-26,2017,04,26,Spring,46.04,78.98,10.513618,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-05-13,2017,05,13,Spring,44.96,73.94,11.408394,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-05-17,2017,05,17,Spring,48.92,78.98,13.645334,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-06-15,2017,06,15,Spring,53.96,95,11.408394,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-07-07,2017,07,07,Summer,64.94,105.08,10.513618,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-07-18,2017,07,18,Summer,66.92,104,13.197946,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-07-28,2017,07,28,Summer,64.04,105.08,6.934514,350,0,0,0
LEMOORE REEVES NAS,13,CA,36.3333,-119.95,70.7,2017-09-17,2017,09,17,Summer,59,95,7.82929,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-01-07,2017,01,07,Winter,46.94,62.96,2.23694,350,0,0,0.35039389
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-01-26,2017,01,26,Winter,35.96,60.08,7.605596,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-01-27,2017,01,27,Winter,48.02,60.98,18.119214,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-02-22,2017,02,22,Winter,44.06,62.96,5.59235,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-03-06,2017,03,06,Winter,42.98,64.94,10.289924,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-03-07,2017,03,07,Winter,42.08,75.02,5.59235,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-03-23,2017,03,23,Winter,50,71.06,8.94776,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-08,2017,04,08,Spring,51.08,69.08,6.71082,350,0,0,0.05905515
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-20,2017,04,20,Spring,55.94,82.94,14.092722,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-25,2017,04,25,Spring,59,77,20.13246,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-26,2017,04,26,Spring,62.96,87.98,14.092722,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-27,2017,04,27,Spring,66.02,80.06,23.040482,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-04-28,2017,04,28,Spring,64.04,80.96,22.816788,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-05-08,2017,05,08,Spring,44.96,80.96,4.026492,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-05-13,2017,05,13,Spring,57.02,78.98,11.1847,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-05-19,2017,05,19,Spring,55.04,91.94,7.605596,350,0,0,0
VAN NUYS AP,9,CA,34.2097,-118.4892,234.7,2017-08-31,2017,08,31,Summer,78.08,111.02,5.368656,350,0,0,0
BURBANK GLENDALE PASADENA AP,9,CA,34.2006,-118.3575,225.9,2017-01-26,2017,01,26,Winter,35.96,62.96,4.026492,350,0,0,0
BURBANK GLENDALE PASADENA AP,9,CA,34.2006,-118.3575,225.9,2017-02-04,2017,02,04,Winter,48.92,62.96,3.802798,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-01-19,2017,01,19,Winter,44.96,57.92,4.250186,350,0,0,0.16141741
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-02-16,2017,02,16,Winter,46.94,64.04,5.816044,350,0,0,0.14960638
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-03-03,2017,03,03,Winter,39.92,69.98,2.684328,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-03-04,2017,03,04,Winter,44.06,73.04,6.263432,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-03-21,2017,03,21,Winter,57.92,75.02,7.605596,350,0,0,0.03149608
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-03-23,2017,03,23,Winter,46.94,62.96,4.921268,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-04-05,2017,04,05,Spring,51.98,89.96,4.921268,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-05-31,2017,05,31,Spring,64.94,78.08,6.487126,350,0,0,0.01181103
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-06-11,2017,06,11,Spring,57.02,75.02,10.961006,350,0,0,0
BAKERSFIELD AP,13,CA,35.4344,-119.0542,149,2017-09-11,2017,09,11,Summer,77,100.04,5.816044,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-01-16,2017,01,16,Winter,29.12,55.94,11.1847,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-01-26,2017,01,26,Winter,14.18,39.92,4.697574,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-01-28,2017,01,28,Winter,19.22,51.08,7.82929,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-02-22,2017,02,22,Winter,30.2,55.94,12.079476,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-03-12,2017,03,12,Winter,33.08,78.98,6.71082,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-03-24,2017,03,24,Winter,30.2,73.94,9.618842,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-03-27,2017,03,27,Winter,39.92,64.04,17.000744,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-03-30,2017,03,30,Winter,35.96,66.02,18.342908,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-04-02,2017,04,02,Spring,35.06,80.06,7.82929,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-04-18,2017,04,18,Spring,42.08,68,7.82929,350,0,0,0.01968505
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-04-20,2017,04,20,Spring,37.04,75.92,10.513618,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-04-21,2017,04,21,Spring,44.96,80.06,8.500372,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-05-18,2017,05,18,Spring,39.02,75.02,14.316416,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-06-22,2017,06,22,Spring,66.92,105.08,7.381902,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-07-06,2017,07,06,Summer,59,104,6.934514,350,0,0,0
BISHOP AP,16,CA,37.3711,-118.3581,1250.3,2017-08-12,2017,08,12,Summer,55.94,98.96,4.697574,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-01-06,2017,01,06,Winter,41,59,13.645334,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-01-14,2017,01,14,Winter,46.94,69.08,8.724066,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-01-16,2017,01,16,Winter,42.98,64.94,6.71082,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-01-17,2017,01,17,Winter,41,66.02,5.816044,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-01-31,2017,01,31,Winter,42.08,73.04,2.23694,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-02-12,2017,02,12,Winter,55.04,75.92,12.974252,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-03-03,2017,03,03,Winter,48.02,78.98,3.131716,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-04-14,2017,04,14,Spring,57.02,84.02,5.816044,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-04-22,2017,04,22,Spring,64.04,96.98,5.816044,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-04-27,2017,04,27,Spring,62.96,93.92,7.605596,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-04-28,2017,04,28,Spring,68,87.08,17.000744,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-05-13,2017,05,13,Spring,66.92,89.06,8.052984,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-05-18,2017,05,18,Spring,64.94,87.98,14.092722,350,0,0,0
BLYTHE AP,15,CA,33.6186,-114.7142,120.4,2017-06-13,2017,06,13,Spring,66.02,96.08,7.82929,350,0,0,0
BARSTOW DAGGETT AP,14,CA,34.8536,-116.7858,584.3,2017-02-12,2017,02,12,Winter,48.92,66.92,5.144962,350,0,0,0
NEEDLES AP,15,CA,34.7675,-114.6189,271.3,2017-01-30,2017,01,30,Winter,50,73.04,7.605596,350,0,0,0
NEEDLES AP,15,CA,34.7675,-114.6189,271.3,2017-02-28,2017,02,28,Winter,50,68,7.158208,350,0,0,0.0393701
NEEDLES AP,15,CA,34.7675,-114.6189,271.3,2017-03-08,2017,03,08,Winter,51.98,82.94,8.276678,350,0,0,0
PALMDALE AP,14,CA,34.6294,-118.0836,769.3,2017-01-17,2017,01,17,Winter,30.2,55.94,5.368656,350,0,0,0
SANDBERG,16,CA,34.7436,-118.7242,1374.6,2017-01-01,2017,01,01,Winter,32,50,17.89552,350,0,0,0
SANDBERG,16,CA,34.7436,-118.7242,1374.6,2017-01-25,2017,01,25,Winter,29.12,46.94,8.724066,350,0,0,0
SANDBERG,16,CA,34.7436,-118.7242,1374.6,2017-02-08,2017,02,08,Winter,48.92,62.96,9.395148,350,0,0,0
